File,aid,Date,2057,2058,2061,2062,2065,2066,2111,2112,2114,2116,2118,2120,2122,2175,2181,2182,2185,2186,2189,2190,2239,2253,2254,2257,2258,2261,2262,2303,2317,2318,2321,2322,2325,2326,2367,2372,2374,2376,2378,2380,2382,2431,2441,2442,2445,2446,2449,2450,2495,2513,2514,2517,2518,2521,2522,2559,3094,3098,3102,3150,3154,3158,3218,3222,3226,3290,3294,3298,3354,3358,3362,3410,3414,3418,3478,3482,3486,3550,3554,3558,4105,4106,4109,4110,4113,4114,4159,4160,4162,4164,4166,4168,4170,4223,4233,4234,4237,4238,4305,4309,4365,4366,4369,4370,4373,4374,4415,5142,5146,5150,5198,5202,5206,5270,5274,5346,5402,5406,5410,6153,6154,6157,6158,6161,6162,6207,6208,6210,6212,6214,6216,6218,6271,6277,6281,6282,6285,6349,6350,6353,6354,6357,6358,6399,6413,6414,6417,6418,6421,6422,6463,6468,6472,6527,6537,6541,6545,6609,6610,6613,6614,6617,6618,6655,7190,7194,7198,7246,7250,7254,7318,7322,7386,7390,7394,7450,7454,7458,7646,7650,7654,18445,18446,18449,18450,18453,18454,18500,18504,18569,18573,18577,18641,18642,18645,18646,18649,18650,18705,18706,18709,18710,18713,18714,18760,18764,18829,18833,18837,18901,18902,18905,18906,18909,18910,19478,19482,19486,19490,19606,19678,19682,19686,19738,19742,19746,19750,19866,19934,19938,19942,19946,20493,20494,20497,20498,20501,20502,20548,20552,20556,20621,20753,20754,20757,20758,20761,20762,21526,21530,21534,21538,21590,21786,21790,21794,21798,22541,22542,22545,22546,22549,22550,22596,22600,22604,22737,22745,22801,22802,22805,22806,22809,22810,22997,23001,23005,23574,23578,23582,23586,23778,23838,23842,23846,24034,24038,24042,34833,34834,34837,34838,34841,34842,34879,34888,34890,34892,34894,34896,34898,34943,34957,34958,34961,34962,34965,34966,35007,35029,35030,35033,35034,35037,35038,35071,35089,35090,35093,35094,35097,35098,35101,35102,35135,35144,35146,35148,35150,35152,35154,35156,35158,35199,35213,35214,35217,35218,35221,35222,35225,35226,35263,35285,35286,35289,35290,35293,35294,35297,35298,35327,35870,35874,35878,35926,35930,35934,35994,35998,36002,36066,36070,36074,36122,36126,36130,36134,36138,36178,36182,36186,36190,36194,36246,36250,36254,36258,36262,36318,36322,36326,36330,36334,36881,36882,36885,36886,36889,36890,36936,36938,36940,36942,36944,36946,36991,37009,37010,37013,37137,37138,37141,37142,37145,37146,37149,37150,37183,37192,37194,37196,37198,37918,37922,37926,37974,37978,37982,38046,38170,38174,38178,38182,38186,38226,38230,38234,38929,38930,38933,38934,38937,38938,38975,38984,38986,38988,38990,38992,38994,39039,39053,39057,39058,39061,39062,39125,39126,39129,39130,39133,39185,39186,39189,39190,39193,39194,39197,39198,39231,39240,39244,39248,39313,39317,39318,39381,39385,39386,39389,39390,39393,39394,39966,39970,39974,40022,40026,40030,40094,40098,40162,40166,40170,40218,40222,40226,40230,40234,40278,40422,40426,40430,51199,51221,51222,51225,51226,51229,51230,51276,51345,51349,51417,51418,51421,51422,51425,51473,51474,51477,51478,51481,51482,51485,51486,51489,51490,51536,51597,51601,51605,51609,51669,51673,51677,51678,51681,51682,51685,51686,52254,52258,52262,52266,52454,52458,52462,52510,52514,52518,52522,52526,52642,52714,52718,52722,53247,53269,53273,53274,53277,53278,53328,53521,53525,53529,53530,53533,53534,53537,53538,54306,54310,54314,54558,54562,54566,54570,54574,55295,55317,55318,55321,55322,55325,55573,55577,55578,55581,55582,55585,55586,55777,56354,56358,56554,56606,56614,56618,56622,56814,57343,63487
_1_km_monthly_VI_Quality_2011032_aid0001,aid0001,2011-02-01 00:00:00+00:00,7544,33498,5386,25236,29.0,5422.0,,3075067,21.0,55439,28.0,168.0,,,271353,20.0,56834,79.0,329.0,6.0,,13598,188.0,13674,299.0,104.0,88.0,,2392,6886,2220,7037,28.0,1031.0,,12811,130.0,1562,64.0,46.0,9.0,,12758,75.0,3477,27.0,191.0,19.0,,5956,302,4825,285,75.0,20.0,,2799,2070,118.0,124.0,22.0,11.0,112.0,57.0,30.0,446,561,31.0,563,370,13.0,162.0,10.0,5.0,228.0,42.0,28.0,540,307,11.0,501,1166,104,891,,51.0,,263858,10.0,35232,103.0,5.0,4.0,,12.0,,,,,,6604,67,2023,101,4.0,7.0,,84,62,1.0,132,462,2.0,,,,78,63,1.0,408,972,148,559,,,,20665,1.0,3805,23.0,,,,11.0,,,,112,,53,,,,,1729,14.0,553,11.0,2.0,,,,,,,,,16.0,,9.0,,,,,68,46,1.0,33,221,,,,3.0,,,44.0,18.0,1.0,,2.0,,55412,7172,50501,4779,11843.0,168.0,,,,,,661.0,,730.0,,35.0,,17039,13.0,11108,11.0,1558.0,1.0,,,,,,284.0,,225.0,,8.0,,6.0,1443,874,263.0,,,,,,301,179,14.0,,,3.0,2.0,2.0,447.0,54.0,929.0,139.0,157.0,1.0,,5.0,,,169.0,7.0,138.0,,12.0,,,5.0,10.0,7.0,,,3.0,1.0,,22.0,164.0,16.0,9.0,,,,4.0,,,,83.0,,8.0,,,,,,,,7.0,1.0,,,1.0,1.0,,,,,451,859.0,271,389.0,11.0,108.0,,975,,109,,4.0,,,744,,195,1.0,7.0,,,639,22.0,516,9.0,11.0,,,4.0,88.0,594,1315,434,904.0,2.0,93.0,,38,,1331,3.0,53,6.0,6.0,,,52,,2494,6.0,389,5.0,12.0,,,6.0,1.0,1712,109,832,61.0,7.0,1.0,,140.0,65.0,2.0,3.0,,,9.0,,,32.0,38.0,1.0,2.0,8.0,103,66.0,5.0,,,30.0,,1.0,,,75.0,2.0,6.0,,3.0,209,99.0,4.0,3.0,5.0,,4.0,,,259,1.0,264,4.0,,,,,,,,,650,3.0,265,16.0,,1.0,,,,,,,,,11.0,17.0,,,,,15.0,19,,,,,15,,3.0,1.0,,,,108,,125,2.0,,,,,,,,,10.0,,22.0,2.0,,,,489,2.0,80,2.0,,,,,,,,,,,12.0,,6.0,,,,,1.0,,2.0,3.0,,,,,,,,,17.0,5.0,,,,3.0,,5144,3616,3.0,1537,4.0,270.0,,,,,63.0,2.0,67.0,,,7.0,,179.0,2.0,6440,4.0,1988,3.0,200.0,,,,,,,1.0,1.0,324.0,3.0,141.0,,1.0,,,89.0,23.0,3.0,,,,2.0,2.0,75.0,23.0,3.0,,6.0,5.0,,3258.0,21.0,7.0,,12.0,,,,,36.0,,17.0,,13.0,,1.0,2.0,,,,,,,125.0,,,,,,,6.0,10.0,,,,,,,,,,3.0,,,,883,63
_1_km_monthly_VI_Quality_2011060_aid0001,aid0001,2011-03-01 00:00:00+00:00,23045,24118,16596,17772,,,,3279651,,19094,,,,,194206,,9256,,,,,8909,26.0,9551,73.0,,,,3889,3702,2875,4049,,,,12472,7.0,1231,19.0,,,,12007,2.0,2175,3.0,,,,4977,57,2910,105,,,,2036,1809,,11.0,5.0,,30.0,35.0,,113,122,,427,256,,22.0,9.0,,36.0,29.0,,181,72,,319,1022,221,747,,,,270338,,17461,14.0,,,,,,,,,,5609,25,1862,25,,,,68,74,,20,199,,,,,14,34,,666,766,193,305,,,,22617,,3803,15.0,,,,3.0,,,,68,,38,,,,,1484,10.0,666,10.0,,,,,,,,,,12.0,,9.0,,,,,25,24,,4,90,,,,,,,4.0,9.0,,,,,70858,3415,78026,2388,,,,,2.0,,,661.0,,421.0,,,,10639,4.0,5762,18.0,,,,,,,,144.0,,62.0,,,,,754,705,,,1.0,4.0,,,175,110,,,,,3.0,,766.0,30.0,1258.0,105.0,,,,,,,81.0,,69.0,,,,,6.0,6.0,,,,2.0,2.0,,232.0,111.0,2.0,20.0,,,,,,,,127.0,9.0,14.0,,,,,,,,10.0,,,,8.0,3.0,,,,,76,325.0,53,127.0,,,,581,,99,,,,,331,,101,,,,,205,,140,,,,,1.0,39.0,362,811,181,590.0,,,,18,,543,3.0,54,7.0,,,,14,,1047,2.0,185,,,,,1.0,,928,33,447,28.0,,,,28.0,4.0,,,,,1.0,,,3.0,,,2.0,3.0,88,21.0,,,,5.0,,,,,5.0,,,,,90,19.0,,2.0,,1.0,,,,233,,297,1.0,,,,,,,,,416,4.0,204,5.0,,,,,,,,2.0,,,,15.0,,,,,5.0,21,,,,,21,,7.0,,,,,109,,143,2.0,,,,,,,,,7.0,,17.0,,,2.0,,449,2.0,102,,,,,,,,,,,,6.0,,2.0,,,,,,,,7.0,,,,,,,,,5.0,7.0,,,,2.0,,4965,1481,2.0,530,,,,,,,6.0,,9.0,,,10.0,,101.0,1.0,3146,2.0,672,,,,,,,,,,,83.0,1.0,14.0,,,,,17.0,5.0,,,,,2.0,12.0,59.0,12.0,,,1.0,,,2355.0,1.0,,,,,,,,11.0,,,,,,,,,,,,,,94.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,202,57
_1_km_monthly_VI_Quality_2011091_aid0001,aid0001,2011-04-01 00:00:00+00:00,31540,10251,23852,7270,,,,2798988,,60010,,,,,553920,,30757,1.0,,,,18244,,16923,6.0,,,,5386,669,3149,594,,,,33175,,2342,,,,,39678,,5720,,,,,7619,44,3117,17,,,,817,946,,,,,8.0,3.0,,17,12,,252,99,,1.0,,,8.0,1.0,,147,47,,369,1332,327,755,,,,263394,2.0,35730,9.0,,,,,,,,,,11450,12,3697,21,,,,98,63,,14,164,,,,,13,58,,806,596,270,181,,,,19797,6.0,5806,1.0,,,,4.0,1.0,,,19,,78,,,,,1838,2.0,976,4.0,,,,,,,3.0,,,9.0,,11.0,,,,,37,10,,13,64,,,,1.0,,,15.0,8.0,,,,,74100,1459,80218,732,,,,,,,,64.0,,36.0,,,,3645,5.0,2607,15.0,,,,,,,,8.0,,,,,,,451,383,,,,,,,151,49,,,,,1.0,,1022.0,60.0,964.0,51.0,,,,,,,41.0,,41.0,,,,,,2.0,,,,1.0,,,247.0,45.0,2.0,31.0,,,,,,,,113.0,4.0,4.0,2.0,,,,,,,13.0,,,,19.0,5.0,,,,,29,6.0,22,6.0,,,,801,,41,,,,,486,,53,,,,,115,,86,,,,,1.0,1.0,393,60,136,85.0,,,,78,,1299,,31,,,,,61,,2144,,295,2.0,,,,2.0,,870,5,517,15.0,,,,6.0,2.0,,,,,,,,1.0,1.0,,,,44,12.0,,,,1.0,,,,,8.0,,,,,53,20.0,,,,,,,,257,,295,1.0,,,,,,,,,526,7.0,398,16.0,,,,1.0,,,,1.0,,,1.0,6.0,,,,,10.0,34,,,,,23,,16.0,,,,,119,,134,,,,,,,,,,2.0,,9.0,,,3.0,,551,3.0,277,,,,,,,,,,,,2.0,,5.0,,,,,,,,4.0,,,,,,,,,6.0,1.0,,,,,,4862,128,,109,,,,,,,2.0,,,,,1.0,,18.0,,274,,136,,,,,,,,,,,11.0,,,,,,,2.0,,,,,,,2.0,14.0,1.0,,,,,,942.0,,1.0,,,,,,2.0,6.0,,,,,,,2.0,,,,,1.0,,24.0,,,,,,,1.0,,,,,,,,,,,,,,,28,58
_1_km_monthly_VI_Quality_2011121_aid0001,aid0001,2011-05-01 00:00:00+00:00,44146,13712,31193,4370,,,,2857283,1.0,50312,8.0,,,,503758,1.0,39958,12.0,,,,25209,12.0,14328,12.0,,,,10456,173,6548,158,,,,40476,3.0,4974,,,,,62368,43.0,12837,6.0,,,,18059,147,5629,92,,,,617,352,,14.0,24.0,,92.0,49.0,,84,82,,343,269,,9.0,1.0,,154.0,74.0,,462,319,,548,3218,705,1035,,,,251812,8.0,35494,49.0,,,,,,,,,,12492,6,4082,29,,,,227,162,,35,364,,,,,52,162,,444,1147,352,264,,,,18593,9.0,5513,3.0,,,,4.0,2.0,,,11,,75,,,,,2782,14.0,769,4.0,,,,,,,16.0,3.0,,10.0,,26.0,,,,,97,45,,10,67,,,,,,,20.0,2.0,,,,,40414,339,26621,313,,,,,,,,1.0,,,,,,1472,2.0,869,14.0,,,,,,,,2.0,,,,,,,138,101,,,,,,,99,43,,,,,,,388.0,13.0,343.0,4.0,,,,,,,30.0,,11.0,,,,,11.0,10.0,,,,2.0,3.0,,42.0,4.0,3.0,3.0,,,,,,,,88.0,,15.0,2.0,,,,,,,6.0,7.0,,,7.0,,,,,,59,,68,1.0,,,,1005,,50,,,,,667,1.0,179,,,,,80,1.0,139,,,,,6.0,,652,36,264,20.0,,,,119,,2512,1.0,186,,,,,103,,4866,24.0,1073,3.0,,,,11.0,,2359,98,1091,92.0,,,,9.0,,,1.0,,,3.0,,,4.0,3.0,,,,64,26.0,,,,2.0,,,,1.0,76.0,4.0,,,,279,173.0,,4.0,,2.0,,,,346,,409,8.0,,,,,,,1.0,,1178,1.0,581,22.0,,,,2.0,,,,,2.0,,2.0,28.0,,,,,25.0,59,,,,,13,,21.0,,,,,124,1.0,193,4.0,,,,,,,,,1.0,,8.0,,,,,744,10.0,331,2.0,,,,,,,,,,,3.0,,11.0,,,,,,,,3.0,,,,,,,,,16.0,23.0,,,,,,4823,23,,18,,,,,,,,,,,,,,4.0,,59,,14,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,25.0,,,,,,,245.0,1.0,,,,,,,2.0,10.0,,,,,,,,,,,,,,6.0,9.0,,1.0,,,2.0,7.0,,,,,,,,,,,3.0,,,,90,58
_1_km_monthly_VI_Quality_2011152_aid0001,aid0001,2011-06-01 00:00:00+00:00,21967,53249,18795,14475,,,,1715923,1531.0,76848,655.0,,,,749297,1425.0,153624,2090.0,,,,68285,974.0,40028,5376.0,,,,15012,160,10098,186,,,,111261,518.0,8309,186.0,,,,223698,2184.0,44402,2408.0,,,,137248,6870,32208,13469,,,,4863,1615,,6687.0,1475.0,,13701.0,13055.0,,8730,23495,,300,226,,3838.0,200.0,,18105.0,6184.0,,22441,19300,,394,16923,242,5439,,,,177057,307.0,39428,654.0,,,,,,,,,,29037,150,8284,183,,,,1521,678,,1868,3286,,,,,772,715,,511,3319,191,1175,,,,12896,9.0,3029,35.0,,,,2.0,1.0,,,14,,67,,,,,4558,61.0,922,9.0,,,,,,,21.0,3.0,,21.0,,35.0,1.0,,,,444,179,,143,231,,,,,,,110.0,59.0,,1.0,,,12269,436,9178,340,,,,,,,,6.0,,11.0,,,,1307,,990,3.0,,,,,,,,5.0,,,,,,,68,57,,,,,,,32,35,,,,,,,11.0,2.0,19.0,2.0,,,,,,,4.0,,5.0,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,78,2.0,51,3.0,,,,2681,10.0,203,15.0,,,,3290,46.0,1130,77.0,,,,2645,100.0,1777,517.0,,,,16.0,,816,90,416,52.0,,,,356,,7310,81.0,316,70.0,,,,481,9.0,24887,678.0,4920,717.0,,,,417.0,8.0,39017,5615,12779,11837.0,,,,7.0,5.0,,84.0,24.0,,307.0,249.0,,425.0,1351.0,,,,105,51.0,,,4.0,418.0,29.0,,2.0,63.0,3762.0,1355.0,,9.0,85.0,12748,10053.0,,6.0,,7.0,,,,753,2.0,928,33.0,,,,,,,1.0,,3413,39.0,1753,111.0,,,,4.0,,,,,,,50.0,162.0,,,,,247.0,340,,,,,31,2.0,16.0,,,,,173,,298,4.0,,,,,,,,,5.0,,6.0,,,,,1553,36.0,570,15.0,,,,,,,,,,,10.0,,24.0,,,,2.0,,,8.0,10.0,,,,,,,,,76.0,87.0,,,1.0,3.0,,5022,10,,11,,,,,,,,,,,,2.0,,,,16,,14,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,77,62
_1_km_monthly_VI_Quality_2011182_aid0001,aid0001,2011-07-01 00:00:00+00:00,8358,230289,11352,77317,,,,494954,4138.0,75915,10388.0,,,,468745,7610.0,79492,15919.0,,,,114334,8001.0,38334,13080.0,,,,11150,706,10138,1005,,,,89367,2207.0,11193,2675.0,,,,360522,18373.0,49320,21129.0,,,,241070,64578,48413,62035,,,,38126,8613,,29733.0,19415.0,,58980.0,28106.0,,26442,20162,,479,341,,14678.0,5347.0,,111651.0,31587.0,,144389,47152,,146,70379,176,27619,,,,66056,898.0,29550,1737.0,,,,,,,,,,33244,717,11203,1057,,,,8737,2466,,3431,3370,,,,,2676,1263,,432,9730,159,3529,,,,4096,41.0,1251,30.0,,,,12.0,,,,36,,44,,,,,3853,165.0,698,69.0,,,,1.0,,,18.0,3.0,,22.0,1.0,11.0,1.0,,,,1591,523,,318,216,,,,,,,374.0,120.0,,2.0,,,5772,506,4751,373,,,,,,,,20.0,,27.0,,,,1545,,1380,,,,,,,,,17.0,,3.0,,,,,28,68,,,,,,,12,29,,,,,,,4.0,,14.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,33.0,135,136.0,,,,2226,57.0,399,321.0,,,,11575,645.0,1608,746.0,,,,6475,1385.0,2570,2165.0,,,,5.0,3.0,671,618,795,1032.0,,,,229,12.0,7094,365.0,836,523.0,,,,1578,88.0,83815,6295.0,7657,5913.0,,,,853.0,188.0,115766,62498,28414,71562.0,,,,26.0,81.0,,461.0,401.0,,3774.0,958.0,,2859.0,2316.0,,2.0,5.0,327,292.0,,,59.0,1788.0,878.0,,22.0,622.0,31726.0,8098.0,,43.0,484.0,97124,38978.0,,1.0,2.0,33.0,13.0,,,1477,62.0,983,144.0,,,,,,,1.0,,6906,333.0,3339,755.0,,,,10.0,,5.0,2.0,1.0,5.0,,198.0,235.0,,,,,967.0,782,,,,1.0,32,4.0,32.0,,,,,138,2.0,197,2.0,,,,,,,,,7.0,,2.0,,,3.0,,1540,96.0,628,31.0,,,,,,,,,,,15.0,,19.0,2.0,,,3.0,,,17.0,29.0,,,,,,,,,266.0,146.0,,,,8.0,,5083,6,,4,,,,,,,,,,,,2.0,,4.0,,27,,29,,,,,,,,,,,9.0,,1.0,,,,,1.0,3.0,,,,,,,7.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,90,63
_1_km_monthly_VI_Quality_2011213_aid0001,aid0001,2011-08-01 00:00:00+00:00,6640,211101,9932,88050,,,,636818,4299.0,104406,5403.0,,,,322842,3213.0,90034,5652.0,,,,31349,2011.0,31385,5954.0,,,,11148,272,10741,583,,,,176473,938.0,22036,1668.0,,,,535082,8752.0,96312,10784.0,,,,222364,31403,80066,31754,,,,39759,10386,,22059.0,13743.0,,27687.0,21591.0,,6754,14949,,313,498,,9278.0,3988.0,,66299.0,29445.0,,95848,50853,,219,69143,286,43672,,,,57715,653.0,37260,1063.0,,,,,,,,,,33258,450,16038,606,,,,5420,1926,,845,1303,,,,,1144,663,,789,8987,399,3354,,,,3566,21.0,1986,19.0,,,,24.0,2.0,,,40,,40,,,,,3027,55.0,990,35.0,,,,,,,21.0,3.0,,31.0,,24.0,2.0,,,,1194,352,,71,195,,,,,,,164.0,72.0,,,1.0,,4639,538,3741,646,,,,,,,,41.0,,28.0,,,,2002,,1460,1.0,,,,,,,,33.0,,11.0,,,,,30,70,,,2.0,,,,15,38,,,,,,,1.0,,8.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3.0,119,19.0,,,,8245,42.0,821,129.0,,,,13946,284.0,3397,327.0,,,,3898,430.0,3361,616.0,,,,3.0,,662,281,1107,666.0,,,,948,1.0,20550,160.0,1186,250.0,,,,2390,43.0,153153,2714.0,18916,3124.0,,,,503.0,63.0,117609,31173,53633,40510.0,,,,49.0,44.0,,586.0,213.0,,2293.0,1049.0,,1164.0,1516.0,,,2.0,278,503.0,,2.0,69.0,1439.0,346.0,,10.0,412.0,22611.0,6820.0,,9.0,205.0,66256,42438.0,,21.0,,24.0,24.0,,,2183,31.0,1894,55.0,,,,,,,3.0,1.0,8990,254.0,5420,651.0,,,,33.0,,,,1.0,,,103.0,114.0,,,,,663.0,538,,,3.0,,86,1.0,45.0,1.0,,,,284,,234,3.0,,,,1.0,,,,,7.0,,2.0,,,2.0,,1838,59.0,742,43.0,,,,,1.0,,,,,,45.0,5.0,49.0,1.0,,,5.0,1.0,,15.0,29.0,,,,,,,,,147.0,117.0,,,4.0,9.0,,5079,31,,9,,,,,,,,,3.0,,,4.0,,8.0,,59,,55,,,,,,,,,,,15.0,,2.0,,,,,1.0,,,,,,,,,6.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,228,57
_1_km_monthly_VI_Quality_2011244_aid0001,aid0001,2011-09-01 00:00:00+00:00,9110,10062,8903,6743,,,,2072317,470.0,150514,168.0,,,,584961,75.0,178420,172.0,,,,37573,24.0,48537,65.0,,,,8642,57,7335,86,,,,117005,63.0,16449,28.0,,,,286370,237.0,57028,144.0,,,,92245,415,26914,626,,,,872,827,,1055.0,661.0,,529.0,662.0,,178,532,,58,79,,961.0,267.0,,3313.0,1399.0,,2378,2512,,139,5695,198,3399,,,,210963,190.0,62686,224.0,,,,,,,,,,17712,42,7450,55,,,1.0,412,275,,165,443,,,,,82,121,,1316,1922,279,621,,,,14746,4.0,4909,3.0,,,,18.0,10.0,,,52,,53,,,,,2213,3.0,775,5.0,,,,20.0,,,20.0,2.0,,16.0,,13.0,2.0,,,,206,93,,32,77,,,,,,,20.0,8.0,,1.0,,,5885,767,7986,529,,,,,,,,21.0,,37.0,,,,2457,2.0,1734,14.0,,,,,,,,36.0,,35.0,,,,,78,84,,,,,,,31,38,,,,,,,6.0,,5.0,,,,,,,,4.0,1.0,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,31,1.0,,,,3301,,1050,1.0,,,,3165,12.0,1064,14.0,,,,760,13.0,596,9.0,,,,4.0,,325,10,222,14.0,,,,301,,6660,3.0,1461,7.0,,,,528,,26844,132.0,3865,85.0,,,,76.0,,11301,632,4691,862.0,,,,,2.0,,29.0,8.0,,112.0,66.0,,50.0,89.0,,,,21,35.0,,,18.0,178.0,19.0,,4.0,17.0,1650.0,496.0,,,6.0,2467,3014.0,,,,8.0,1.0,,,1207,3.0,701,2.0,,,,,,,1.0,,2638,24.0,1156,34.0,,,,6.0,,1.0,,,,,8.0,30.0,,,,,61.0,88,,,,,54,,22.0,,,,,285,,302,,,,,,,,,,5.0,,15.0,,,3.0,,1030,5.0,405,4.0,,,,,,,2.0,,,,24.0,5.0,34.0,2.0,,,5.0,,,3.0,4.0,,,,,3.0,,,1.0,26.0,12.0,,,1.0,2.0,,5057,79,,16,,,,,,,6.0,,9.0,,,6.0,,13.0,,145,,31,,,,,,,,,,,43.0,,19.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,975.0,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,152.0,,,,,,,,,,,,,,,,,,,,,,689,59
_1_km_monthly_VI_Quality_2011274_aid0001,aid0001,2011-10-01 00:00:00+00:00,10440,6069,13289,5344,,,,2266621,226.0,97797,10.0,,,,1011842,105.0,84589,21.0,,,,41032,51.0,64741,486.0,,,,6911,254,7558,354,,,,32559,14.0,7815,4.0,,,,43081,65.0,15640,41.0,,,,18794,104,10063,606,,,,396,550,,28.0,25.0,,190.0,53.0,,237,252,,63,121,,12.0,7.0,,109.0,49.0,,215,336,,111,1827,149,1488,,,,251787,246.0,65321,217.0,,,,,,,,,,8141,47,5048,146,,,,196,160,,148,245,,,,,51,124,,654,705,139,295,,,,18353,4.0,6181,2.0,,,,34.0,6.0,,,79,,69,,,,,1380,2.0,689,7.0,,,,18.0,,,15.0,2.0,,9.0,,10.0,,,,,62,26,,7,66,,,,4.0,,,5.0,19.0,,,,,9002,1438,16917,703,,,,,,,,19.0,,28.0,,,,2964,,3318,36.0,,,,,,,,51.0,,27.0,,,,,106,441,,,,,,,42,89,,,,,,,34.0,,46.0,4.0,,,,,,,8.0,,20.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,99,1.0,64,9.0,,,,2476,,786,,,,,860,,422,,,,,345,2.0,196,40.0,,,,9.0,,383,45,149,19.0,,,,130,,3785,2.0,913,9.0,,,,83,,4915,21.0,1455,25.0,,,,9.0,,1842,80,538,269.0,,,,8.0,7.0,,,,,6.0,4.0,,21.0,17.0,,,,14,6.0,,,,,16.0,,,,39.0,14.0,,,6.0,96,92.0,,,,4.0,,,,542,5.0,442,2.0,,,,,,,,,1038,5.0,499,22.0,,,,3.0,,1.0,,,,,1.0,33.0,,,,,23.0,52,,,,,61,,7.0,,,,,185,,249,,,,,,,,,,16.0,,9.0,,,1.0,,609,7.0,194,,,,,,,,2.0,,,,15.0,,14.0,,,,,,,1.0,5.0,,,,,2.0,,,,2.0,15.0,,,1.0,2.0,,5665,220,,155,,,,,,,8.0,,7.0,,,3.0,,17.0,,485,,125,,,,,,,,,,,96.0,,14.0,,,,,7.0,3.0,,,,,,1.0,3.0,1.0,,,1.0,,,5062.0,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,550.0,,,,,,,,,,,,,,,,,,,,,,1745,67
_1_km_monthly_VI_Quality_2011305_aid0001,aid0001,2011-11-01 00:00:00+00:00,6580,7646,6842,6229,280.0,478.0,,2598838,1.0,72420,3.0,121.0,,,760094,16.0,68817,5.0,126.0,1.0,,76896,8.0,9290,20.0,82.0,14.0,,5964,1681,4743,1079,128.0,62.0,,23519,2.0,2668,,47.0,,,20559,22.0,5105,4.0,107.0,,,8004,31,2613,99,21.0,7.0,,975,1028,247.0,21.0,9.0,,67.0,25.0,2.0,163,82,23.0,400,235,20.0,5.0,3.0,1.0,97.0,25.0,2.0,135,73,3.0,168,1376,92,850,6.0,15.0,,281429,2.0,43081,13.0,4.0,,,,,,,,,5617,8,2012,16,7.0,,,105,92,10.0,224,382,2.0,,,,25,56,,417,1514,42,501,,4.0,,20394,,3905,4.0,,,,49.0,9.0,,,119,,64,,,,,1462,3.0,433,2.0,,,,19.0,,,13.0,1.0,,9.0,,5.0,,,,,51,35,,53,111,,,,2.0,1.0,,21.0,12.0,,,,,25483,7966,22261,3474,1370.0,12.0,,,,,,69.0,,115.0,,3.0,,13738,9.0,7619,21.0,153.0,2.0,,,,,,145.0,1.0,130.0,,2.0,,,723,513,108.0,,3.0,,,,276,131,8.0,,,3.0,1.0,2.0,355.0,64.0,372.0,71.0,75.0,,,,,,146.0,,190.0,,3.0,,,1.0,4.0,7.0,,,,1.0,,7.0,4.0,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,527,148.0,184,37.0,3.0,4.0,,1671,5.0,193,,,,,1007,2.0,271,3.0,3.0,,,537,10.0,463,3.0,,,,7.0,9.0,1050,313,281,123.0,,9.0,,90,,2821,1.0,108,,,,,43,,4027,13.0,569,5.0,1.0,1.0,,12.0,,2008,48,492,52.0,4.0,,,44.0,9.0,,4.0,,,8.0,2.0,,11.0,16.0,,2.0,9.0,62,22.0,,,,2.0,,,,2.0,69.0,8.0,1.0,,,123,38.0,,2.0,,2.0,,,,393,,280,1.0,,,,,,,1.0,,838,2.0,259,11.0,,,,1.0,,,,3.0,,,9.0,14.0,,,,,19.0,29,,,,,24,,6.0,,,,,86,,152,1.0,,,,,,,,,15.0,,5.0,,,1.0,,437,4.0,185,,,,,,,,,,,,16.0,,8.0,,,,,,,,6.0,,,,,,,,,4.0,20.0,,,,,,5803,2152,,568,,18.0,,,,,28.0,,8.0,,,8.0,,171.0,,3786,6.0,809,,20.0,,,,,,,,,244.0,,153.0,,,,,57.0,9.0,,2.0,,,1.0,9.0,65.0,8.0,,,6.0,,,5100.0,16.0,,,6.0,,,,1.0,41.0,,10.0,,1.0,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,,,,,1921,67
